"pattern_id","region_id","longitude","latitude"
"11","1206","123.817212","41.30871"
"11","1837","115.971748","28.715604"
"11","1837","115.996154","28.696579"
"11","1838","115.574595","29.828535"
"11","1838","115.574595","29.828535"
"11","1839","116.349375","29.340825"
"11","1228","117.321168","29.323564"
"11","1231","115.832887","26.957083"
"11","1231","115.830582","27.042365"
"11","440","114.520537","26.313737"
"11","1840","115.473858","25.81357"
"11","1239","114.893062","25.449795"
"11","1254","116.957296","34.779245"
"11","1255","117.400367","34.531678"
"11","1267","118.973255","31.965644"
"11","1269","118.890658","33.421997"
"11","1270","119.136171","33.537576"
"11","1270","119.171883","33.521557"
"11","1745","126.641755","45.035377"
"11","1841","125.32599","43.896536"
"11","1842","113.017895","28.203208"
"11","1301","111.840169","26.712964"
"11","533","113.032624","25.491766"
"11","1327","112.98381","28.112444"
"11","1321","111.83035","27.931564"
"11","1332","113.09943","25.725308"
"11","1337","113.315677","26.546555"
"11","537","111.345742","29.56651"
"11","537","111.296568","29.571845"
"11","537","111.313044","29.620391"
"11","542","113.735337","30.857976"
"11","542","113.706844","30.910942"
"11","1843","111.286118","30.71949"
"11","542","113.5912","30.93929"
"11","1346","112.914572","32.045125"
"11","1347","112.418919","31.737472"
"11","83","110.940863","31.714465"
"11","1844","114.294954","30.577841"
"11","1844","114.270871","30.60143"
"11","560","109.940372","31.87509"
"11","574","113.1924","30.951704"
"11","1845","114.952282","30.172453"
"11","578","114.7913","30.158869"
"11","1366","115.561217","29.844107"
"11","1372","131.067511","46.596427"
"11","1372","131.159133","46.646508"
"11","1846","126.661669","45.742347"
"11","496","126.661669","45.742347"
"11","1400","126.686942","45.801694"
"11","1402","127.161939","45.40785"
"11","1409","114.04627","32.780641"
"11","1847","113.401904","34.513267"
"11","1848","113.713062","34.673657"
"11","1447","113.805468","35.462313"
"11","1849","113.30995","33.73875"
"11","1760","113.010111","33.856976"
"11","1441","112.133395","34.781159"
"11","1441","112.208484","34.821082"
"11","644","112.249739","34.128574"
"11","1443","111.349554","34.228474"
"11","1443","111.349554","34.228474"
"11","88","111.71433","33.816078"
"11","88","111.6116","33.780588"
"11","88","111.639506","33.783206"
"11","1850","112.412231","34.644315"
"13","852","121.035419","29.157157"
"11","1446","114.07108","36.166218"
"11","1455","117.965892","40.189202"
"11","1456","118.701144","39.999175"
"11","1851","115.205907","37.918528"
"11","1852","114.681252","37.574864"
"11","666","114.105389","36.574879"
"11","1468","117.643708","41.098292"
"11","1468","117.62807","41.137609"
"11","1853","118.512812","40.495989"
"11","1853","118.543235","40.462668"
"11","1469","116.651207","41.209904"
"11","1683","118.195271","41.341494"
"11","1683","118.173825","40.768238"
"11","671","117.628018","38.614061"
"11","1854","114.468664","38.037057"
"11","1855","115.015244","38.874284"
"11","1856","114.63583","38.809936"
"11","1857","114.468664","38.037057"
"11","678","110.485794","19.243371"
"11","1479","106.927389","27.725654"
"11","1858","106.447376","26.022116"
"11","1509","104.844572","26.595964"
"11","1511","104.630046","26.036008"
"11","1511","104.493247","25.728535"
"11","1514","106.468686","26.570435"
"11","1519","106.103237","27.102069"
"11","1519","106.157081","26.995364"
"11","1522","106.572811","27.508891"
"11","1525","106.292614","26.398171"
"11","1526","110.428579","22.764821"
"11","1859","109.630326","23.459566"
"11","1860","109.319905","23.156203"
"11","1860","109.319905","23.156203"
"11","1860","109.319905","23.156203"
"11","718","106.760651","22.91613"
"11","1861","110.134293","21.644167"
"11","1862","111.894671","22.938217"
"11","1560","111.740425","22.739727"
"11","1571","116.696066","24.355667"
"11","1863","111.18354","21.534069"
"11","1864","114.325804","22.842883"
"11","1864","114.252955","22.81843"
"11","747","114.723995","22.835811"
"11","1865","112.98381","28.112444"
"11","759","106.7793","35.499804"
"11","759","106.682351","35.47124"
"11","1866","105.383445","33.940867"
"11","768","97.458742","39.837933"
"11","1596","98.279902","39.800785"
"11","797","116.225256","24.877608"
"11","1605","117.625359","26.242632"
"11","1610","118.85204","27.36469"
"11","1611","117.377679","25.349226"
"11","1622","116.32782","39.73726"
"11","1867","119.179657","31.126412"
"11","1626","119.603219","31.060397"
"11","1629","118.012738","31.130526"
"11","1629","118.201349","31.080896"
"11","805","117.779614","30.842271"
"11","1791","117.324747","33.89746"
"11","808","115.979202","32.397855"
"11","808","116.277912","32.353038"
"11","811","117.005133","32.625728"
"11","1868","116.756321","33.63971"
"11","1868","116.649948","33.48335"
"11","1652","118.289554","32.211535"
"11","500","117.352804","30.470132"
"11","816","117.048858","30.195268"
"11","1662","116.862598","30.622375"
"12","854","120.246863","29.708692"
"12","1102","118.790652","36.85548"
"12","1869","120.479033","31.899861"
"12","1870","121.13055","31.457735"
"12","461","120.980737","31.385598"
"12","1261","120.752481","31.654376"
"13","825","105.927376","29.356117"
"13","827","107.541588","29.246269"
"13","827","107.759955","29.325707"
"13","827","107.759955","29.325707"
"13","1871","108.408591","30.807621"
"13","828","105.840556","30.191013"
"13","832","105.6118","29.416892"
"13","833","108.724311","29.63502"
"13","107","107.099147","29.157879"
"13","108","106.585342","29.578504"
"13","109","108.419418","31.187222"
"13","838","106.473495","28.629452"
"13","838","106.409621","28.832088"
"13","110","106.413944","30.185748"
"13","1688","116.003394","40.551886"
"13","840","107.963449","29.836975"
"13","840","107.759081","29.85506"
"13","842","105.763629","29.563321"
"13","843","106.215689","29.575959"
"13","843","106.227305","29.592024"
"13","112","106.419917","29.85419"
"13","851","121.385435","28.372805"
"13","113","122.467558","30.711504"
"13","113","122.451382","30.725686"
"13","114","122.377752","29.975987"
"13","845","120.682144","28.150591"
"13","845","120.900108","28.384449"
"13","846","120.090929","27.786856"
"13","117","121.143875","28.357763"
"13","117","120.962254","28.108603"
"13","13","121.157249","27.836154"
"13","849","121.420757","28.656386"
"13","850","120.742226","28.852392"
"13","852","120.971863","29.28583"
"13","852","121.010421","29.208821"
"13","852","121.420757","28.656386"
"13","853","121.58699","28.821762"
"13","854","120.242096","29.713097"
"13","855","120.526121","30.039237"
"13","855","120.579085","30.01091"
"13","856","120.903866","29.499832"
"13","1872","120.763634","30.09107"
"13","1872","120.763634","30.09107"
"13","861","118.879439","28.939738"
"13","862","118.54529","28.462962"
"13","862","118.68388","28.649605"
"13","862","118.68388","28.649605"
"13","862","118.68388","28.649605"
"13","862","118.547234","28.526159"
"13","864","121.039874","30.30701"
"13","864","121.154594","30.037858"
"13","865","121.648293","29.792027"
"13","118","121.869251","29.476826"
"13","67","121.260088","29.190309"
"13","866","121.220947","29.692574"
"13","866","121.228935","29.650066"
"13","867","119.555821","28.099768"
"13","119","119.193966","28.476594"
"13","868","119.487846","28.438822"
"13","870","119.922796","28.46763"
"13","1666","119.566063","27.950453"
"13","1873","120.123039","28.69487"
"13","1874","120.191826","28.937418"
"13","871","119.571574","29.087311"
"13","872","119.654108","28.819999"
"13","873","119.909744","29.528114"
"13","873","120.035232","29.471592"
"13","873","119.913656","29.436335"
"13","121","120.449937","29.054491"
"13","1875","120.755486","30.746129"
"13","1694","120.680757","30.510659"
"13","123","119.9155","30.981161"
"13","1876","120.086823","30.894348"
"13","124","119.869171","30.602983"
"13","68","119.496179","30.543048"
"13","68","119.680353","30.638675"
"13","68","119.680353","30.638675"
"13","14","120.123844","30.255669"
"13","877","119.691056","29.804106"
"13","1877","119.976696","30.018709"
"13","132","100.797232","22.001584"
"13","133","104.216248","23.400733"
"13","134","104.121605","24.135927"
"13","134","104.19582","24.041919"
"13","134","104.166713","24.05064"
"13","887","103.796167","25.489999"
"13","136","103.666663","25.030051"
"13","1878","99.599255","22.637399"
"13","891","100.989339","22.756998"
"13","891","100.966512","22.825065"
"13","1879","100.31547","23.329972"
"13","894","100.079583","23.877573"
"13","16","100.179253","27.096143"
"13","16","100.138001","26.876823"
"13","1880","100.22775","26.855047"
"13","896","103.382871","25.098677"
"13","896","103.382338","25.098281"
"13","143","103.303811","25.650751"
"13","144","102.832891","24.880095"
"13","897","103.290536","24.771761"
"13","903","103.71726","24.744098"
"13","903","103.76615","24.531981"
"13","903","103.766196","24.532025"
"13","903","103.766196","24.532025"
"13","1881","102.848972","23.695459"
"13","1881","102.826178","23.635824"
"13","2","99.743582","27.842185"
"13","1882","97.865828","23.992675"
"13","1883","98.588086","24.43369"
"13","910","100.603665","25.440556"
"13","150","99.945488","26.154877"
"13","914","100.245892","25.595989"
"13","152","101.642369","24.688814"
"13","1667","101.336576","25.729551"
"13","1884","101.528068","25.045532"
"13","69","98.490276","25.020283"
"13","153","99.220593","25.219521"
"13","153","102.710002","25.045806"
"13","179","86.632116","41.980745"
"13","154","81.897838","43.798735"
"13","1885","84.903267","44.426529"
"13","156","82.231718","43.482628"
"13","156","82.231718","43.482628"
"13","1886","87.549465","44.119316"
"13","924","87.629732","43.786901"
"13","924","87.629732","43.786901"
"13","157","90.21333","42.868744"
"13","158","89.130424","42.981432"
"13","158","89.27516","42.660061"
"13","928","82.978928","46.748523"
"13","926","85.879357","44.401432"
"13","161","85.728328","46.793235"
"13","162","86.041075","44.305886"
"13","162","86.041075","44.305886"
"13","162","86.041075","44.305886"
"13","163","76.773163","39.2242"
"13","163","76.773163","39.2242"
"13","164","77.499632","38.311253"
"13","165","77.648006","38.902232"
"13","1887","75.956513","39.488944"
"13","935","75.989755","39.4704"
"13","166","80.188986","37.073667"
"13","1888","79.913534","37.112149"
"13","167","87.627704","43.793026"
"13","168","94.697074","43.254978"
"13","169","89.593967","44.022066"
"13","170","91.332725","44.567251"
"13","939","86.230337","43.86412"
"13","939","86.20488","44.284601"
"13","171","89.180437","44.000497"
"13","172","87.857601","44.4611"
"13","174","82.894195","44.600408"
"13","943","86.544136","42.037449"
"13","175","86.066893","41.160651"
"13","175","86.261321","41.343933"
"13","177","85.529702","38.145486"
"13","179","86.71067","41.917843"
"13","179","86.631998","41.980152"
"13","183","87.486703","47.111919"
"13","1889","80.7619","40.658368"
"13","187","82.781819","41.221667"
"13","188","82.962016","41.717906"
"13","947","82.055107","42.375713"
"13","947","81.874156","41.79691"
"13","1890","80.375053","40.643647"
"13","948","80.285614","41.166839"
"13","1701","91.761539","29.224904"
"13","1701","91.761539","29.224904"
"13","1891","90.349007","29.191973"
"13","191","91.117212","29.646922"
"13","1892","91.68195","32.265016"
"13","959","91.017334","31.257881"
"13","963","94.36235","29.654694"
"13","189","91.117212","29.646922"
"13","196","91.123419","29.64178"
"13","196","91.129041","29.649073"
"13","199","117.270062","40.079195"
"13","1893","117.487815","39.193665"
"13","1703","117.135584","39.213385"
"13","1894","104.647007","29.257"
"13","1704","104.778442","29.33903"
"13","977","105.1558","28.176245"
"13","1895","105.076874","28.721362"
"13","1896","103.019526","30.045228"
"13","1897","102.897551","30.02345"
"13","982","105.592898","30.532847"
"13","1806","105.428733","30.347967"
"13","1807","105.058433","29.580228"
"13","984","105.288071","29.338161"
"13","211","105.900878","30.995669"
"13","985","106.400874","31.033273"
"13","985","106.412151","31.029097"
"13","212","106.05473","31.35043"
"13","212","106.110698","30.837793"
"13","213","106.005047","31.558357"
"13","1706","104.856536","31.54229"
"13","215","105.001665","30.890052"
"13","215","105.069371","31.135054"
"13","217","104.566216","31.534309"
"13","991","104.052842","30.031745"
"13","1708","105.482225","28.866183"
"13","1708","105.482225","28.866183"
"13","1898","101.509188","27.422645"
"13","996","102.31813","27.816607"
"13","996","102.318129","27.816606"
"13","1670","102.237725","27.376982"
"13","1899","103.740043","29.554755"
"13","1000","103.026581","29.375857"
"13","1001","103.949231","29.208118"
"13","1900","103.44706","29.568777"
"13","222","103.262146","29.23027"
"13","1901","114.065305","23.259801"
"13","224","105.84675","32.435875"
"13","224","105.845307","32.433756"
"13","225","105.566116","32.180267"
"13","226","105.934801","31.732432"
"13","227","106.13988","30.470053"
"13","229","106.633212","30.455961"
"13","70","106.852156","30.409271"
"13","230","106.633212","30.455961"
"13","1004","102.234814","29.914103"
"13","231","100.269145","29.994228"
"13","1808","107.868609","31.082945"
"13","1007","107.20425","30.743677"
"13","1902","104.103892","30.617648"
"13","239","103.572265","30.8973"
"13","239","103.622689","30.998301"
"13","1011","103.51226","30.573004"
"13","241","107.103339","31.560015"
"13","242","106.874103","32.429949"
"13","242","106.806816","32.66618"
"13","1013","106.747477","31.867903"
"13","1013","106.747477","31.867903"
"13","244","102.842166","31.085349"
"13","26","103.590387","31.476822"
"13","247","104.243841","33.252056"
"13","28","102.544395","32.790841"
"13","1018","121.240035","31.00617"
"13","1712","120.983607","31.088724"
"13","249","121.940832","30.897411"
"13","1019","121.473945","30.918406"
"13","251","110.497002","38.83564"
"13","1903","110.183758","37.868424"
"13","252","107.63191","37.59106"
"13","1022","110.448834","36.145368"
"13","1023","110.40226","36.707002"
"13","254","109.274101","35.582088"
"13","1031","108.708991","34.329605"
"13","256","108.906944","34.158668"
"13","1904","108.974336","34.212773"
"13","1033","108.888546","34.387815"
"13","1033","108.888546","34.387815"
"13","1033","108.888546","34.387815"
"13","1033","108.888546","34.387815"
"13","1034","109.21535","34.353066"
"13","258","108.604772","34.108707"
"13","1905","109.005704","34.441503"
"13","1035","109.061304","34.323164"
"13","1035","109.053926","34.291524"
"13","1036","110.253017","34.61032"
"13","1036","110.24635","34.544296"
"13","1040","110.092286","34.566552"
"13","259","110.328283","35.145443"
"13","259","110.331851","35.144753"
"13","261","110.240532","34.684355"
"13","261","109.941658","34.797184"
"13","1037","109.509786","34.499995"
"13","1045","108.945233","34.896756"
"13","262","109.114006","33.686048"
"13","263","109.933639","33.861067"
"13","264","110.881807","33.530995"
"13","1049","110.451656","33.647877"
"13","1049","110.331676","33.698185"
"13","1050","107.023323","33.06748"
"13","1052","106.85737","33.301139"
"13","271","107.33393","33.157131"
"13","1053","107.189559","34.287027"
"13","272","107.319825","34.057469"
"13","272","107.52163","33.807921"
"13","1055","107.615619","34.30201"
"13","273","107.759721","34.273695"
"13","273","107.759721","34.273695"
"13","273","107.749767","34.274247"
"13","1057","106.881591","34.207043"
"13","276","107.368993","34.35073"
"13","277","108.514148","32.513873"
"13","278","109.434342","31.854602"
"13","1060","108.902049","32.307001"
"13","1061","108.372082","32.744713"
"13","1906","108.890808","32.603592"
"13","1062","112.8779","36.122334"
"13","1716","112.799677","36.571283"
"13","1063","112.699226","36.756064"
"13","1064","113.508119","36.34768"
"13","1065","113.116255","36.195386"
"13","281","111.803941","35.148676"
"13","1068","110.261776","34.75029"
"13","1907","113.41233","38.085619"
"13","1908","112.77768","38.721075"
"13","1072","113.590726","38.968639"
"13","1909","111.508922","39.436917"
"13","284","112.734174","38.416663"
"13","284","112.304722","39.001524"
"13","1910","113.265564","39.188811"
"13","285","112.489606","37.780262"
"13","1818","112.384702","37.98951"
"13","1818","112.384702","37.98951"
"13","4","112.466989","39.989064"
"13","286","112.426622","39.209961"
"13","1911","112.82383","39.469338"
"13","287","113.149659","39.822492"
"13","287","113.118504","39.810401"
"13","1912","110.69294","37.293648"
"13","1913","110.804474","37.643246"
"13","1914","111.244309","37.895017"
"13","1915","111.496971","36.149803"
"13","293","112.205823","35.875875"
"13","1087","113.283125","35.772374"
"13","1723","112.978004","35.878342"
"13","294","112.890879","40.178229"
"13","295","114.080629","40.423478"
"13","1089","113.69183","39.706485"
"13","296","113.598531","40.04076"
"13","297","118.189381","36.452357"
"13","1090","118.170856","36.185402"
"13","1916","118.054927","36.813487"
"13","1091","118.097923","36.959804"
"13","1663","118.054927","36.813487"
"13","1663","117.826916","37.171063"
"13","1092","117.83107","36.498104"
"13","1092","118.054927","36.813487"
"13","1095","117.011838","34.993059"
"13","1095","117.165824","35.114156"
"13","298","117.74192","34.559505"
"13","1097","117.323725","34.810487"
"13","1097","117.725065","34.987797"
"13","299","121.400209","37.54737"
"13","1098","120.380825","37.348698"
"13","1098","120.235836","37.531408"
"13","1099","120.849595","37.335993"
"13","300","120.757579","37.793492"
"13","302","121.447935","37.463822"
"13","303","120.632989","37.546442"
"13","305","120.727735","36.848333"
"13","1917","121.445151","37.511361"
"13","306","121.189062","36.778441"
"13","299","121.447935","37.463822"
"13","1100","119.301523","35.975873"
"13","1102","118.905984","37.054869"
"13","1103","118.534997","36.919418"
"13","1103","118.264976","36.538665"
"13","1103","118.264976","36.538665"
"13","1103","118.495978","36.680221"
"13","1103","118.529747","36.621266"
"13","307","118.500063","36.125526"
"13","307","118.76461","36.447155"
"13","1918","119.231304","36.689916"
"13","1918","119.105626","36.649079"
"13","1104","119.777431","36.199474"
"13","1105","119.423668","36.507182"
"13","308","119.415563","36.922878"
"13","1919","118.843367","36.703651"
"13","1106","119.20988","36.454039"
"13","309","122.057941","37.193886"
"13","310","121.404526","36.868185"
"13","310","121.502057","36.78313"
"13","310","121.502057","36.78313"
"13","312","122.398846","37.392824"
"13","312","122.20468","37.499906"
"13","1725","117.716294","35.872464"
"13","1725","117.767953","35.909032"
"13","313","117.086615","36.26425"
"13","1107","116.77999","36.178536"
"13","1107","116.739487","36.184002"
"13","314","116.208935","35.991311"
"13","315","117.036768","36.201372"
"13","315","117.087614","36.200252"
"13","301","118.757352","35.430533"
"13","1651","118.261288","32.090792"
"13","317","119.526888","35.416377"
"13","1109","120.644","36.184075"
"13","318","120.51769","36.889084"
"13","1727","120.396255","36.307624"
"13","1110","120.025566","36.262634"
"13","1110","120.115768","36.311054"
"13","1110","120.033382","36.26468"
"13","320","120.044856","35.876876"
"13","1111","118.449822","35.959452"
"13","1111","118.628142","35.790919"
"13","321","118.465213","35.549976"
"13","1920","118.341679","34.60623"
"13","1115","118.835163","35.174846"
"13","1116","118.356448","35.104672"
"13","1921","116.230158","36.846755"
"13","322","115.985371","36.456703"
"13","322","115.985371","36.456703"
"13","1118","116.2515","36.337054"
"13","1118","116.24758","36.334917"
"13","1119","116.25527","36.580689"
"13","323","117.261966","34.479701"
"13","324","117.410237","35.49343"
"13","325","116.702701","35.371936"
"13","325","116.587098","35.414921"
"13","1123","116.999748","35.588929"
"13","1125","116.319308","35.08369"
"13","1125","116.311532","35.06662"
"13","1126","116.80574","36.545016"
"13","1127","117.540688","36.71209"
"13","1922","117.119999","36.651216"
"13","1923","117.07632","36.666395"
"13","1120","117.676723","36.213813"
"13","1924","116.097055","35.370694"
"13","1130","115.096161","35.014961"
"13","1130","115.480656","35.23375"
"13","1131","116.107428","34.778808"
"13","1131","116.107428","34.778808"
"13","1132","115.880838","34.946661"
"13","1132","115.880838","34.946661"
"13","326","118.635578","37.66196"
"13","327","118.575234","37.573412"
"13","329","118.339375","37.043973"
"13","329","118.479521","37.055519"
"13","330","118.678636","37.416815"
"13","1134","116.653458","36.913845"
"13","1134","116.619637","36.929901"
"13","1135","116.030949","36.979299"
"13","1135","116.001726","36.948371"
"13","1136","116.357464","37.434092"
"13","1136","116.357464","37.434092"
"13","1138","116.290967","37.552611"
"13","1139","117.766654","36.874334"
"13","1139","117.704918","36.898609"
"13","1139","117.743109","36.862989"
"13","1925","118.050547","38.127806"
"13","1925","118.098902","37.69926"
"13","332","117.970703","37.38199"
"13","332","117.625696","37.77026"
"13","1926","117.509921","37.489877"
"13","1140","118.131815","37.150226"
"13","1141","118.01698","37.385358"
"13","1141","118.021148","37.394203"
"13","1141","117.851294","37.498235"
"13","1141","117.947919","37.332024"
"13","1141","117.947919","37.332024"
"13","1141","117.970703","37.38199"
"13","333","95.95854","33.868182"
"13","333","95.95854","33.868182"
"13","1927","96.48065","32.203246"
"13","1143","100.973212","36.780967"
"13","1143","100.973212","36.780967"
"13","335","101.681375","36.93475"
"13","1928","101.721289","36.642987"
"13","339","101.780199","36.620901"
"13","31","101.466689","35.035313"
"13","337","101.232281","34.31105"
"13","337","101.780199","36.620901"
"13","338","97.870541","36.721049"
"13","338","97.870541","36.721049"
"13","338","98.480195","36.929749"
"13","341","98.095844","36.302496"
"13","342","97.367729","37.320009"
"13","344","101.10435","35.506779"
"13","1929","100.619405","36.284158"
"13","345","102.674102","35.791157"
"13","1728","102.822667","36.324118"
"13","1147","101.891206","36.97303"
"13","1147","101.968189","36.837"
"13","347","100.99443","36.896467"
"13","349","98.209217","34.915645"
"13","1148","101.482831","33.429471"
"13","350","101.780199","36.620901"
"13","351","105.12271","37.540264"
"13","351","104.990116","37.468812"
"13","351","105.190536","37.514564"
"13","351","105.173875","37.516859"
"13","1153","106.367262","38.415691"
"13","1153","106.532313","38.563267"
"13","1153","106.314221","38.501387"
"13","1153","106.288452","38.473972"
"13","353","105.99602","38.431888"
"13","354","106.340054","38.102655"
"13","354","106.340054","38.102655"
"13","357","106.078818","38.021302"
"13","358","106.523411","38.913923"
"13","1157","106.368128","39.019375"
"13","359","105.991029","36.27643"
"13","75","106.63834","35.849565"
"13","75","106.63834","35.849565"
"13","1930","106.111595","35.625915"
"13","362","122.899627","46.723154"
"13","1158","122.164058","46.00382"
"13","1158","122.061531","46.079301"
"13","363","122.067042","46.077561"
"14","565","114.341861","30.546498"
"13","363","121.952638","46.079664"
"13","365","111.765617","40.817498"
"13","366","111.949594","43.64285"
"13","1161","116.683358","42.082087"
"13","365","116.97526","45.497329"
"13","367","114.950185","44.022831"
"13","368","111.706663","41.533542"
"13","369","106.862234","39.764121"
"13","369","106.794249","39.655388"
"13","370","119.023385","42.935618"
"13","372","120.817974","43.072279"
"13","5","116.085814","43.933417"
"13","376","122.670889","48.047562"
"13","377","120.735775","49.293222"
"13","382","120.180506","50.243102"
"13","384","111.66241","40.84995"
"13","384","111.74918","40.842585"
"13","384","111.665325","40.858271"
"13","385","105.666208","38.833589"
"13","385","111.74918","40.842585"
"13","386","111.752447","40.801249"
"13","1931","111.74918","40.842585"
"13","76","109.781327","39.608266"
"13","387","108.834051","38.616567"
"13","387","108.778027","37.966104"
"13","388","108.723479","40.502559"
"13","388","108.736208","39.833309"
"13","1828","109.781327","39.608266"
"13","1171","109.781327","39.608266"
"13","391","118.650788","41.397947"
"13","392","116.666742","43.293019"
"13","1172","118.706304","41.929433"
"13","1173","118.886856","42.257817"
"13","393","119.354195","44.40497"
"13","1932","119.599931","43.280497"
"13","394","119.696358","44.721971"
"13","394","120.0657","43.872299"
"13","1933","109.840347","40.657449"
"13","1934","109.840347","40.657449"
"13","399","107.957434","41.199866"
"13","1178","107.387657","40.743213"
"13","399","107.387657","40.743213"
"13","1179","107.387657","40.743213"
"13","395","107.029696","40.312669"
"13","395","107.008248","40.330524"
"13","396","101.05559","41.954347"
"13","397","111.765617","40.817498"
"13","1180","123.42944","41.835441"
"13","1182","123.726166","42.223769"
"13","1185","122.864852","41.708005"
"13","400","123.355701","42.741005"
"13","1186","123.712547","41.847191"
"13","1187","123.419464","41.825027"
"13","1187","123.419464","41.825027"
"13","1189","122.041836","41.191489"
"13","1834","121.784257","40.928571"
"13","1192","123.375778","41.097424"
"13","403","121.610039","41.487309"
"13","1195","120.760582","40.618559"
"13","1195","120.756661","40.60999"
"13","406","119.901383","40.000557"
"13","409","122.226955","42.713832"
"13","1935","123.80777","41.865443"
"13","1199","124.177047","41.999819"
"13","1199","124.217374","41.891959"
"13","1936","124.313637","40.083965"
"13","413","125.19227","41.002046"
"13","412","124.064809","40.47242"
"13","414","122.505718","39.812433"
"13","416","122.706367","39.218226"
"13","1202","121.495105","39.718869"
"13","1937","121.569728","38.877617"
"13","418","121.272092","38.794104"
"13","419","121.98175","39.087376"
"13","419","121.977141","39.08575"
"13","420","119.236093","41.185983"
"13","421","119.772626","41.098612"
"13","1207","124.13206","41.143081"
"13","1207","123.766485","41.294175"
"13","1208","123.149417","41.030827"
"13","426","117.245178","28.292397"
"13","426","117.245497","28.292519"
"13","1210","115.417473","28.082142"
"13","427","114.416778","27.815619"
"13","428","114.803515","28.393666"
"13","1938","114.416778","27.815619"
"13","35","114.371172","28.52077"
"13","1211","115.102047","28.508346"
"13","1213","114.944499","27.799526"
"13","1214","118.12851","28.899691"
"13","1214","118.065641","28.894673"
"13","430","117.424411","28.316161"
"13","430","117.449588","28.378044"
"13","1216","117.940394","28.449285"
"13","431","117.058445","28.694582"
"13","431","117.058445","28.694582"
"13","432","118.243416","28.076221"
"13","1217","117.907454","28.448893"
"13","1217","117.943433","28.454862"
"13","1939","117.767805","28.89886"
"13","1939","117.594549","28.930557"
"13","434","113.795294","27.880221"
"13","1220","113.854556","27.622768"
"13","435","115.804222","28.827186"
"13","435","115.650739","28.653913"
"13","1940","115.896","28.6755"
"13","1941","115.903576","28.698787"
"13","1223","115.59349","28.84203"
"13","77","114.54479","29.023355"
"13","436","115.143811","29.208567"
"13","436","115.100578","29.256323"
"13","1225","115.982028","29.568829"
"13","1225","116.04506","29.448128"
"13","1839","116.411696","29.518163"
"13","1942","117.151796","28.97844"
"13","1228","117.59507","29.540636"
"13","1228","117.178419","29.268835"
"13","1229","117.082005","29.234933"
"13","1943","115.452596","27.63933"
"13","1232","114.992509","27.113443"
"13","1234","114.908869","26.78996"
"13","440","114.546946","26.330892"
"13","37","114.137029","26.630203"
"13","37","114.289228","26.748081"
"13","1944","114.717957","26.947433"
"13","1237","114.619893","27.392874"
"13","38","116.361618","26.344699"
"13","1240","116.027114","25.88623"
"13","443","116.091318","26.876643"
"13","443","116.091318","26.876643"
"13","444","118.847519","37.640602"
"13","1242","115.76505","25.231807"
"13","445","115.111248","25.787839"
"13","446","114.306253","25.697851"
"13","1244","115.431452","25.020707"
"13","1242","115.748565","25.241112"
"13","39","117.160792","27.703633"
"13","1245","116.525725","27.218445"
"13","447","116.79041","27.48329"
"13","447","116.63704","27.569678"
"13","455","120.284381","31.527846"
"13","449","119.436028","32.195702"
"13","449","119.425836","32.187849"
"13","1249","119.062281","31.842892"
"13","450","119.569989","32.434672"
"13","1740","119.421094","32.408561"
"13","1740","119.3842","32.258725"
"13","1740","119.451792","32.409078"
"13","1250","119.495903","32.490131"
"13","451","119.298527","33.140759"
"13","1945","119.855714","33.226678"
"13","1946","119.8295","33.776645"
"13","1252","120.337567","32.858074"
"13","1253","117.153902","34.2376"
"13","1947","117.983062","34.502772"
"13","1255","117.398782","34.365161"
"13","1255","117.279812","34.262132"
"13","1255","117.284124","34.205768"
"13","1948","117.284124","34.205768"
"13","1256","116.676066","34.576177"
"13","454","119.565867","31.231317"
"13","1257","120.435677","31.466989"
"13","1949","120.324339","31.622964"
"13","1950","120.198323","31.788461"
"13","1950","120.198323","31.788461"
"13","455","120.268561","31.470521"
"13","455","120.31191","31.491169"
"13","456","119.757787","32.959556"
"13","456","119.757787","32.959556"
"13","1258","120.127934","32.509155"
"13","1951","119.845974","32.320872"
"13","1952","119.923116","32.455778"
"13","458","118.179951","34.106034"
"13","1953","118.32908","33.864165"
"13","1953","118.32908","33.864165"
"13","1953","118.275198","33.963232"
"13","1677","118.67703","33.7241"
"13","1869","120.479033","31.899861"
"13","1259","120.485652","31.238948"
"13","1259","120.552938","31.209696"
"13","460","120.645728","31.138525"
"13","1870","121.13055","31.457735"
"13","461","120.974177","31.341479"
"13","462","120.563179","32.384671"
"13","1954","121.53025","32.10239"
"13","1262","118.853336","32.059379"
"13","1262","118.786722","32.077768"
"13","1263","118.921798","32.10208"
"13","1264","118.66088","32.119791"
"16","841","107.460558","30.292002"
"13","1265","118.968617","32.469903"
"13","1266","118.983046","31.604142"
"13","1955","118.734204","32.074218"
"13","466","119.343458","34.755267"
"13","1956","119.248599","34.647735"
"13","1956","119.163492","34.572506"
"13","1957","118.986096","34.942912"
"13","467","119.221611","34.596653"
"13","1268","118.402077","32.960582"
"13","1268","119.015285","33.610353"
"13","1268","118.54436","33.011971"
"13","1958","119.024425","33.58508"
"13","1959","119.26844","33.78902"
"13","10","118.974505","33.009313"
"13","1269","119.040207","33.611527"
"13","1270","119.015285","33.610353"
"13","468","118.789972","33.163133"
"13","1960","120.014322","31.798819"
"13","1960","120.014322","31.798819"
"13","1271","119.436351","31.315806"
"13","1271","119.524631","31.168802"
"13","1272","119.568889","31.735899"
